company,rating,text,date,city,contributor_id,reviews,sentiment_score,sentiment_label
Capgemini,4,Parking facility for visitors are available and lift/other public areas are very neat and clean. AQI index machine also there at ground floor reception.,2 years ago,Delhi,104359530450442617663,31,0.7397,positive
Cognizant,1,"This company is not expecting even a single rating
Trust me guys!
They didn't paid me holiday wages and night shift allowances because of the negligence of project manager PARNEET BHASIN and my trainer MOHIT JAINWAL
Both are the cheap not responding call nor replying email
Well i am ready to file complaint against the COGNIZANT pvt ltd as PARNEET BHASIN  and MOHIT JAINWAL both  played with the registration of COMPANY

Moreover COGNIZANT is hiring for the google project and employees are working in intellion edge gurgaon sec 72
Cheapest environment i found there as 2  mins late on break they are  making it issue and shooting mails but when it the turn of trainer he can go on long breaks and keep the trainee on waiting and instructs them not to wait outside  training hall because my subordinates used to ask me and i have to give reason them.

More cheap thing  is you have to book cab weekly if you will miss cab  by mistake they will deduct you amount for that

Lift problem is one of the big issue in this company

Guys think thrice or more then many times before appearing in interview  and joining the company is go to hell",11 months ago,Delhi,107336486376372287643,16,-0.9358,negative
Cognizant,1,"Cognizant’s google process in the intellion tower in Badshapur Gurugram has a manager named ASHUTOSH who is a known harasser. He has harassed 2 of my known women where one of them was forced to resign and management took no action against the man. He came drunk in the office  recently and abused and harassed one of the females I know.
Pathetic organisation, just look at the women  being harassed and the man still in the organisation.",7 months ago,Delhi,112840455229137082160,15,-0.9833,negative
Cognizant,5,its not just a company its an experience. Good place to work,7 years ago,Delhi,106044325606792020039,36,0.4404,positive
Cognizant,1,"10 hrs shift, totally against the labour law, if asked to HR, they said we have 2 hr break policy, employees are working only 8 hrs, it's like they are doing legally and if I open company in Gurgaon and have 14 hrs total employee shift with 6 hrs break for 8 hrs working shift",2 years ago,Delhi,113789244570826563889,43,0.4404,positive
Cognizant,5,Very good,7 months ago,Delhi,101990673047674887970,1,0.4927,positive
Cognizant,1,"Had there been a zero star I would have given a zero star to this UNPROFESSIONAL organisation and to their amatuer hiring team. Cleared the entire round of interview for the process ""Google AdWords"" in the last week of February 2018, we were then informed we will get the offer letter in the first or second week of March 2018 and the joining will be by 19th March 2018. Waited without any dilemma for we all ''shortlisted candidates"" assumed we are getting the offer letter. The DRAMA starts at the end of the 2nd week of March when we didn't get the offer letter as we were told. Then after much deliberate push from the so called shortlisted candidates, an HR named Himanshu was force to call all the shortlisted candidates to give assurance that due to storm in US the release of the offer letter has been postponded and we will only be getting it after 20th March 2018 and probably the joining will be by the end of March 2018. I believe all the short listed candidates with no complaints agreed to wait until then. In the last week of March 2018 we were again infomred that the issues hasn't fix so we will have to wait till mid April 2018 and we will get the offer letter. Now its mid April and this very organisation has started hiring for the same process all over again not considering the shortlisted candidates they kept in hold for the last two months without any pay. The time and energy we lost during the false hope they had given us has made me conclude that this organisation doesnt follow any corporate ethics. I will never suggest this low grade organisation to anyone for they are not worthy of anyone's time for they take the helpless candidates for GRANTED!",6 years ago,Delhi,108692795630811876655,13,-0.7662,negative
Cognizant,4,Good traffic are minimal and dlf security team work hard,6 years ago,Delhi,116956230492435906433,3,0.5994,positive
Cognizant,2,Cognizant office has been moved to sector 48.,3 months ago,Delhi,109256315215730087148,4,0.0,neutral
TCS,4,"""This is a stunning and spacious place surrounded by natural beauty, offering a peaceful environment ideal for IT professionals. With its park-like ambiance, the combination of greenery and tranquility creates the perfect setting to focus, unwind, and recharge. A true gem for those seeking a balance between work and nature.""",a month ago,Hyderabad,109308802658437166067,76,0.9774,positive
TCS,5,"Humanity - I had a self fall from my scooty, 3 months ago on the main road, TCS Synergy Main Gate.  The moment, i fell on the road, people around me carried me to the platform/walk way just before the gate of TCS. A middle aged security personnel from TCS brought their first aid kit and gave me the basic clean and applied anti-septic fluid. Offered a bottle of water too . I'm grateful for the man, who served me and i wish him God bless.🙏.",6 months ago,Hyderabad,118212770562011114345,82,0.8979,positive
TCS,2,I went for an interview. Maintenance is very poor.. it is similar to govt. Office..,a week ago,Hyderabad,116247503739625948763,49,0.0,neutral
TCS,1,"In case of interviews,the students attending are made to stand in a line outside the campus on road and the attendees to the students are made to stand outside the gate throughout the interview process... I feel atleast basic amenities are required to be provided to the attendees",5 years ago,Hyderabad,116082052093029546430,182,0.0,neutral
TCS,5,"This is my office..This office is like a heaven for me since im a big nature lover...looks like a mini forest...old building but all amenities are present...if u r not a big infrastructure lover...definitely this is for you!...cute kittens , doggies , birds also use to roam over here..such a bliss to spend some time here",7 months ago,Hyderabad,109092353136505004419,26,0.8748,positive
TCS,5,It's an TCS office in central Hyderabad with world class look,a month ago,Hyderabad,106740509699732890387,50,0.0,neutral
TCS,5,"Unlike modern IT offices, this place looks more like a college campus established as a group of buildings separated by tall trees and greenery. Pleasant environment in the middle of a bustling city.  This location is also identified as RAPTI in some TCS portals.",a year ago,Hyderabad,107833489636756626768,132,0.7264,positive
TCS,5,I,a month ago,Hyderabad,102007402318412030650,8,0.0,neutral
Infosys,1,"Good environment but for a simple process This company has a straightforward policy of not hiring, despite relevant experience. As a result, I'm facing rejection, leaving me without a job to support myself and afford basic necessities like food.",3 months ago,Hyderabad,114579396201790681996,2,-0.5326,negative
Infosys,5,Superb campus by infy team. Loved with atmosphere,2 months ago,Hyderabad,106722453617704746232,125,0.8402,positive
Infosys,4,Main entry for infosys employees where checking is also available,a month ago,Hyderabad,112700422193418613816,10,0.0,neutral
Infosys,5,It's a gate through which vehicles enter the Infosys building,3 months ago,Hyderabad,115804031151759091603,163,0.0,neutral
Infosys,5,"Good environment, Neat and clean atmosphere",5 months ago,Hyderabad,114233523929797715257,53,0.8225,positive
Infosys,5,Largest IT COMPANY,2 weeks ago,Hyderabad,117202397768187798997,81,0.0,neutral
Infosys,4,It's okay..,a month ago,Hyderabad,111970120229645723749,385,0.0,neutral
Infosys,5,Prakash,4 months ago,Hyderabad,115465442884424785661,2,0.0,neutral
HCL,1,Went for medical check up..it's not good that some tests they do and others you have to go elsewhere..they don't want to spend money by giving a coprporate medical center health check package..after going to lucid they asking us if I wanted to go for TMT or ECG? How will i know?..there one person manages all so you have to keep waiting for simple ECG,a month ago,Hyderabad,103575090851900742468,130,-0.1501,negative
HCL,1,"Worst maintenance and administration during walkin drive. I have received mail regarding walkin drive with two mobile numbers , both are not working",2 months ago,Hyderabad,117369051442025810222,5,-0.6249,negative
HCL,4,"The office provides very good environment for employees. Brings positive energy and great work culture. Offers 2 levels of parking, doesn't have a big compound of its own compared to other HCL campuses.",a year ago,Hyderabad,100857209014086699896,8,0.9184,positive
HCL,5,Not a vast campus but just a decent office with all the infrastructure and facilities,8 months ago,Hyderabad,114777297033516522219,88,0.0,neutral
HCL,4,"It was a nice experience at HCL. Actually,I visit the place for an interview and they rejected me though I still like that company. If you want to get a job there, u must need some extra speaking skills. Overall a good one to develop ur future.",5 years ago,Hyderabad,101018080679273337316,80,0.6369,positive
HCL,5,"Amazing Health care department, Beautiful Campus, the moment you step in , surely you will fall in love with this place, The Facilities staff is workohalic.",2 years ago,Hyderabad,108850966702789827604,74,0.9584,positive
HCL,4,"One of the HCL office in this address
HCL Technologies Ltd, SEZ Unit,

H01 B, HITECH CITY-2 SEZ,

Behind Cyber Gateway, 30,34,35 & 38,

Phoenix SEZ Access Road,

Siddiq Nagar, Hi-tech city, Hyderabad",7 years ago,Hyderabad,108660780292142641526,135,0.0,neutral
HCL,3,It's an old block. Cafeteria food is not great at all. and 100rs is expensive for Veg lunch. No indoor games except 1 foos ball board. You can get bike parking. I like the reception ambience. Not so happening but just okay.,a year ago,Hyderabad,108046540440549132873,260,-0.1523,negative
Tech Mahindra,3,"Pros:

OK-OK pay as per industry standards; office ambience is good; understanding team members; decent food in the cafeteria.

Cons:

Slow onboarding takes 10-15 days to get an ID card.

No emergency leaves for 2nd leave in a month; you should be in the hospital to get that.

Charges ₹1000 for opting for cab (never seen this with any company);

No self-to-work allowance, no free food/meal vouchers.

Recommend: Work for 1 year and leave.",2 months ago,Hyderabad,108478453921548041528,25,-0.34,negative
Tech Mahindra,5,"This is located in the heart of Hyd IT hub called hi-tech city next to Oracle building, everything is maintained in a fashion to convenience the employees. I took no ones help to reach here and parked my vehicle inside without any hassles. Security staff are very attentive to guide anyone and important thing they don't waste our time at all, very well trained. Have the top class infrastructure to work, reception with good ambience, recreation activities(TT, carrom, chess etc) available, 2 massive food courts at ground floor which has almost all types of cuisines most employees expect. What else?, Make no excuse to make this company your dream to join!",7 years ago,Hyderabad,116758669733980994732,192,0.8855,positive
Tech Mahindra,5,Good place to work.,a month ago,Hyderabad,117947013618369958677,74,0.4404,positive
Tech Mahindra,4,Nice office with full of greenery.,5 years ago,Hyderabad,112249292619041777371,42,0.4215,positive
Tech Mahindra,5,"Vast , peaceful area and most protective work place,  especially during this pendamic.  All thanks to the Security, Transport team,  Maintenance,  House keeping helpers and entire Management.  Special Thanks to all their efforts to keep each and every single employee safe.",4 years ago,Hyderabad,107333992003773592266,34,0.9524,positive
Tech Mahindra,5,"The place that will make your life with ease with work pressure but the surrounding that will make you forget that you even worked.
Parking place to all employees.
Wheelchair accessible and assistance.
Gym, swimming pool access with play ground and basketball court.
Different varieties of food available both health and fatty.
Smoking zone with tea stalls availablety.",6 years ago,Hyderabad,107775021657850370612,26,0.2263,positive
Tech Mahindra,5,Maintaining the global standards.,a week ago,Hyderabad,112859602693612761742,166,0.0,neutral
Tech Mahindra,5,It is great place to visit,4 months ago,Hyderabad,100013105937728175225,24,0.6249,positive
Capgemini,5,"Capgemini Technology Services in Gachibowli, Hyderabad, is a leading IT services provider known for its innovative solutions and a dynamic work environment. The workplace exudes a sense of professionalism and collaboration, fostering a conducive atmosphere for growth and learning.

Employees benefit from access to cutting-edge technologies, training, and a culture that encourages creativity and problem-solving. The office infrastructure is modern and ergonomic, ensuring comfort and productivity. The company's commitment to diversity and inclusion is evident, promoting a rich tapestry of talent.

The management at Capgemini Gachibowli is supportive, and the work-life balance is emphasized. Overall, it's an excellent place for IT professionals to thrive, and the company's global footprint offers exciting opportunities for career development. Capgemini Gachibowli stands as a beacon of innovation in the heart of Hyderabad's tech hub.",a year ago,Hyderabad,112430156893036606061,83,0.9921,positive
Capgemini,5,"Capgemini 😍😍😍.

Great place to work, multiple buildings for working, big cafeteria, vending machines facility, multiple indoor and outdoor games etc... Very big parking area, so many plants and trees and greenery.

It is a MNC located centrally in nanakramguda Hyderabad branch. It is one of the first corporate in this are. It has employees in all technologies. Ranging from SAP to java .net testing and all major technologies. It has good reputation from employees. It has good parking facilities for both two wheelers and four wheelers. Cafeteria too offers good food for employees. It generally is 5day working here",a year ago,Hyderabad,104943145548732562188,102,0.9153,positive
Capgemini,5,"->Where ""PEOPLE MATTER, RESULTS COUNT"", there the environment remains always positive.
->There would remain always positive energy for any kin of work.
->The working atmosphere is really amazing here. The environment of the campus is so loving.
->Everything is greatly taken care of here.
->Different working blocks are here for different kinda works.
->There is a different cafeteria block and every floor      has different things.
There are many different things but the photos will say more.",5 years ago,Hyderabad,111264333381529192908,259,0.8735,positive
Capgemini,5,"One of the few best office campuses in Hyderabad. They even beat US or UK campuses. Amitees too good , facilities just superb.  High quality coffee vending Machines and quality healthy canteen.",2 years ago,Hyderabad,118147778125218269247,352,0.9313,positive
Capgemini,4,"Good atmosphere & good parking, cafeteria with so many food courts, we have a Gym, places to relax and sit for sometime, SB3 is which I go... U have 🆔 cell & laptop issue resolve desk, bakery & vending machines for snacks totally good.... I go by metro to Raidurgam station & then buses available near the station - we need to pick Waverock or ICICI bus stop buses & ICICI is the stop (it takes 20-30min based on traffic... (GAR is another campus u need to get into different bus)",4 months ago,Hyderabad,104965844517173976047,33,0.7845,positive
Capgemini,5,"I loved visiting this temple on Saturday evening and the pooja doing here is too good with chanting Venkateshwara Shloka, switching off light during Aarti gives a high vibe and Swamivaari Uyyala,temple vibe.",3 months ago,Hyderabad,103752469526177887776,42,0.7783,positive
Capgemini,5,It's been my first company well hydrabad campus gives you chill vibes,6 months ago,Hyderabad,103411779240585647300,24,0.2732,positive
Capgemini,3,Average kind of service based company no hikes and promotions,6 days ago,Hyderabad,101342019298423489955,17,-0.296,negative
Oracle,5,"Nice place , nice sports facilities, big cafeteria. Sports facilities includes cricket court, 2 badminton courts, basketball ground. Indoor games have carom boards, chess, snooker, Table tennis, and gym.",6 years ago,Hyderabad,107612969513715804384,20,0.6808,positive
Oracle,5,"Oracle database business center in Hyderabad... Best to work with amazing people with awesome place ,...database software product base company...",5 years ago,Hyderabad,104746069067321626794,201,0.9201,positive
Oracle,5,Good place to work with to gain some industry experience. Very much professional colleagues to work with. Wonderful work life balance structure. Excellent management and good work exposure.,a year ago,Hyderabad,112212975515150505537,46,0.9485,positive
Oracle,5,It's really good,2 weeks ago,Hyderabad,100191777442786651058,16,0.4927,positive
Oracle,5,"It may look like it’s only a building but it has many facilities and campus is very big. Other than work, you get bascket ball court, badminton court, cricket, cafeteria and my favourite thing Gym.",a year ago,Hyderabad,109857452755357991953,141,0.1901,positive
Oracle,3,"Good Company technically but Employee benefits are very less like a peanut.
Lot of politics in company, managers are the main players in Organisational politics.
Employee retention is less comparatively.",a year ago,Hyderabad,101554063372169322204,158,0.8214,positive
Oracle,5,Good work place,2 months ago,Hyderabad,113402286864395285981,40,0.4404,positive
Oracle,4,Awesome place to work. Work timing is flexible . management demands work on time doesn't matter your work from anywhere if you completes your work on time and you won't have any dependency you are free to sit anywhere or work from home. l,5 years ago,Hyderabad,108040889627040823965,97,0.8491,positive
Cognizant,1,Very bad experience. Warrastuuu service i seriously dont like their rude behavior. My cat is not well and im getting calls continuously from home they wont allow phones while work. My cat died will they bring it back.. serious warrastuu,a week ago,Hyderabad,117201584373404968370,3,-0.8886,negative
Cognizant,1,The interview process here is so time consuming. You need to waste a whole day for it. They take the people who come early like if the interview timings are 9:00 to 12:00 then they take those who come at 9:00 and ignore who comes at 10:30-12:00. I think chance should be given to all. Who knows you may find a more better student in those who come after 10:00.,8 months ago,Hyderabad,102259545136348016091,27,0.3384,positive
Cognizant,5,"A good company to work with..
Cognizant is one of the leading MNC's where it provides various IT, Business consulting and other Professionals services..
Beautiful interior and infrastructure..

Good for freshers and experienced protessionals as well..
Hiring process is good.

Well maintained & security staff are good. They will check the id card & allowing inside.

For contractor you need to get the laptop pass when you’re coming to office.",11 months ago,Hyderabad,100363942125566938091,162,0.9584,positive
Cognizant,1,After completing 3 rounds of time waste interview I got selected and i get offer letter  but there is no response from the company . They gave me many expectations and no response . It's a worst company ever and wrost experience  and also wrost HR .,a month ago,Hyderabad,108541125181102683526,1,-0.9209,negative
Cognizant,5,It's good for both experienced and fresher to start they career and provide best facilities,4 days ago,Hyderabad,102881765483200286890,17,0.7964,positive
Cognizant,4,"A good company to work with..
Cognizant is one of the leading MNC's where it provides various IT, Business consulting and other Professionals services..
Beautiful interior and infrastructure..
Good for freshers and experienced professionals as well..
Hiring process is good but somewhat slow and they don't let you know when you are rejected in interviews at final level..
No feedback..
No suggestions..
Provides good opportunities for freshers.",6 years ago,Hyderabad,105462993089197476393,140,0.5423,positive
Cognizant,5,"Nice place to work @Cognizant, @Mindspace @Hyd",8 months ago,Hyderabad,103917627548510515635,48,0.4215,positive
Cognizant,4,Building maintenance is good but the  Rapid bistro  smells disgusting and filthy Staff  high price on products no mobile network for online payments,2 months ago,Hyderabad,105002085662152803368,83,-0.7543,negative
IBM,5,Very innovative work place.. complete agile.. very gud team gathering space they have   very bright colors,6 years ago,Hyderabad,111060671317793638482,200,0.7496,positive
IBM,5,Great workspace to work and work culture is good,a month ago,Hyderabad,114482510207165563383,63,0.7906,positive
IBM,4,"One of the best Agile Floor offices across all IBM locations in the country.. very nice seating and collaboration spaces.. well maintained meeting rooms and spaces.

Sufficient parking space and ease of access between parking and working floors.

Hosts a few medium to large size projects.. closer to another IBM office within the IT park, has some facility limitation though and are routed to the other building sometimes for few things.",a year ago,Hyderabad,111736347785762018675,79,0.8655,positive
IBM,4,Only 1 cafeteria present with limited food options. Ibm as a office is as always awesome.,8 months ago,Hyderabad,103607945771025464606,16,0.4939,positive
IBM,4,This is the place where I work. It has great culture and legacy of contribution to the society for the betterment of life.,2 years ago,Hyderabad,103468625946660585016,20,0.6249,positive
IBM,3,The B5 building for IBM 4th floor should have its own cafeteria . For breakfast lunch one needs to go to B6 building,2 years ago,Hyderabad,115195420608392659390,29,0.0,neutral
IBM,5,Good tasty.,4 months ago,Hyderabad,116387553546549920794,1,0.4404,positive
IBM,5,Awesome place to work and with good atmosphere.,2 years ago,Hyderabad,115215443816864026379,51,0.7906,positive
Tech Mahindra,1,Worst management mental torture you may remember for your life,3 weeks ago,Noida,106201802701637105016,10,-0.8402,negative
Tech Mahindra,1,"I am coming today for interview and my experience is very bad HR and other team don't care about your time they taking almost 5 hours for second round after 1st. They will never ask you for tea or lunch break and now I am getting frustrated 🥴

If you want to come here for interview first I recommend you please don't come

Still if you want to come so please forget your house becouse you can't go back to home before 7 - 8 hours with headache.",11 months ago,Noida,101601359348916385324,1,-0.6485,negative
Tech Mahindra,1,"Most unhygienic company ever.Warshrooms are dirty just like Public toilets.I have seen it in my career.After recruitment there is no responsibility of trainer and HR is also irresponsible.No career. Worst then ever.
Experienced guys please don't spoil your experience after joining Tech M.",a year ago,Noida,117531306666503085287,4,-0.6597,negative
Capgemini,1,If anyone calls from this company  for work from home work dont join they are cheating and doing fraud work. Getting work from us and not giving salary. cheating and getting money from us.So my request better don't join.,3 weeks ago,Noida,107374666331869546000,2,-0.9171,negative
Capgemini,1,"Worst experience as fresher filled form in dec-2021 for offcampus drive, exam on jan-2022, interview on, loi in march-2022, said joining will be after completion of adapt, adapt unpaid training july-oct, mean while girls started getting joining in middle of adapt, after completing adapt successfully they mailed me further communication will be in month of jan-feb 2023, no communication recieved, mailed them, they said joining will be in may-jun 2023,..i waited till may, now they say loi is not an offer letter, and joining can be in any time during FY-2023,... have been waiting for more than 1.5 years its not that i have dont have good marks in academics, i have distinction throughout my academics, its just i dont have a female's body.... Just a tip, apply here as fresher only if u r female or have hell of patience to wait for 5-6 year for joining letter..",a year ago,Noida,115822820577548796977,1,-0.8781,negative
Capgemini,1,Do not join this company. Misbehaving management act as a owner of the company. Low salary. Poor shift timings that can lead to diseases in the long run. And last thing do not expect for growth. Rest upon you.,2 years ago,Noida,104642149001092637399,1,-0.8742,negative
Cognizant,1,This should be done before the offer letter is given or after 3 months or you have to keep it on the bench using more background verification. This behavior of yours is not right. So I have tried rejecting this company all my life. You show little respect and do this to someone's job.,11 months ago,Noida,113663622507423314097,6,-0.1171,negative
Oracle,1,Oracle has a good brand name. But one should be very cautious before joining this company. Your job will not be going last long in this. They have hire n fire policy. Most of my colleagues are fired secretly from this company in a span of 3 to 4 years. Please avoid joining this company if you have options.,a year ago,Noida,109211136816365614635,13,-0.8376,negative
TCS,2,"The ambience of the place is awesome with amazing infrastructure. The TCS GG-5 office in tower-C building 6 3rd floor. If GG-5 is not your base location and you have booked 2office there then also you won't be given access to work, no access to wifi or charging ports. Also the reception staff was a bit rude and few other staff were quite unprofessional. I went there for Id card printing and had to wait for it for over 5 hours cause their machines weren't functional. The cafeteria sucked but there is a dhaba(smoking spot) nearby and also there is a huge crunch at the parking lot. GG-7 is much better than GG-5 in terms of facilities.",a year ago,Noida,102815950293813706199,56,0.7053,positive
Capgemini,2,Totaly waste of time to join this company have no growth also will not provide any kind of benefits even they said please refer the employee we will provide you some refferal ammount but they did not provide after employee selection fraud not committed i have worked here only 1 year do not recommend any one.,2 years ago,Noida,116572797014279034080,1,-0.8352,negative
IBM,2,"I was told by security that, currently IBM office is not present. Can anyone confirm?",a week ago,Noida,110898819146987883222,2,0.34,positive
Cognizant,3,"Work environment in Cognizant is very healthy and policies are very attractive. In terms of performance bonus I think Cognizant comes under the organization who pay upto 200% incentives to their employees. It offers good CTC to lateral employees. Interview process is very good. If you perform well there is always a job security.
Cognizant provides many health benefits. Overall if you are looking for switch go for Cognizant and be a part of it.",6 years ago,Noida,113821573626727765821,67,0.9701,positive
IBM,3,Can anyone help me with the details of hr need to connect with them,10 months ago,Noida,102117497187993726053,17,0.4019,positive
Oracle,3,"I recently took a transfer from Bangalore Oracle to Noida Oracle. D block of Bangalore is bigger than this entire office. So don't expect much from this office. Cafeteria has limited options, gym has not all machines, playing option is also limited to table tennis. So just work and go home asap 😜😀...",8 months ago,Noida,100517882171517109470,4,-0.7424,negative
TCS,4,"Awesome environment. Great infrastructure.
If you are not working there. You can also go there and spend some time in the garden area. You will feel good out there. Fresher air is continuously waving.",2 years ago,Noida,109363287344763201069,19,0.9022,positive
TCS,4,"It provides 12 lakhs jobs all over India.
It was such a nice experience.
And for your information if you want to sit for an open/public work then you must have to go Narsinghpur location, search for skyview in Google map , here you can book a without seat roaster.
On the 7th floor it's open/public odc. Also there is volleyball and badminton court is available for sports enthusiasts. 1 km walking you will be at the cyber hub , 500 m is  phase 3 metro  so walking metro is the best park full of colour full flowers.",7 months ago,Noida,100261640671794350063,134,0.8658,positive
HCL,4,"Very Good MNC to work. Infrastructure is absolutely serene. What a landscape 👌👌👌👌👌👌👌👌

Good food options available in all three Cafeterias.
Wonderful gymnasium 💪💪",4 months ago,Noida,103740016388143574565,36,0.9243,positive
HCL,4,"HCL in Noida is a leading IT company that stands out for its cutting-edge technology and innovation. The campus is modern and well-maintained, providing a professional and inspiring work environment. A unique highlight of the HCL campus is the presence of the Kiran Nadar Museum of Art (KNMA). This museum offers employees and visitors an enriching cultural experience with its impressive collection of contemporary and modern art.",6 months ago,Noida,111656374140789397551,7,0.8779,positive
Tech Mahindra,4,"Good company, friendly trainer, good employees, good employer, nothing is free in cafeteria as other company have.",2 years ago,Noida,116366896551571382259,134,0.848,positive
Tech Mahindra,4,Tech Mahindra is located in a good location of Noida sector 126 near HCL techologies,2 years ago,Noida,118156049340310492544,300,0.4404,positive
Capgemini,4,Amazing infrastructure,4 months ago,Noida,109783240399636237000,146,0.5859,positive
Capgemini,4,"I work over here, it has good facilities of food court provided by builder. Transport is also not much issue as its hub of IT offices. Rent is very cheap in nearby apartments you can get 4bhk duplex at around 14000.",6 years ago,Noida,106563072475839439915,127,0.4404,positive
Capgemini,4,"Outside the office building premises, they have the best collection of street food vendors..!!!
U name it and u’ll find the street food there.
Best place to subtle ur evening, nite and mid nite cravings",6 years ago,Noida,112006151227102882206,26,0.8827,positive
Cognizant,4,Good place to work. Nice atmosphere.,3 weeks ago,Noida,104120072481955059410,18,0.6908,positive
Cognizant,4,It is nicely built but there isnt any oublic transport service to reach there,9 months ago,Noida,109534862635815091745,11,0.2732,positive
IBM,4,Nice place to work good environment,8 years ago,Noida,109346749232959312400,73,0.6908,positive
IBM,4,Can any one give HR Conact Number of IBM,5 years ago,Noida,109298663109201045499,4,0.0772,positive
Oracle,4,"It is located in sec 127, the best route to take is from ghazipur border if you are coming from Delhi- Meerut expressway.",6 months ago,Noida,104232674445120760953,30,0.6369,positive
TCS,5,I'm working here and it's an awesome experience.... finally wfh ended and I'm very happy with this decision... it's time for all of us to learn the importance of making new connections ❣️,2 years ago,Noida,116503257272459279342,34,0.8908,positive
TCS,5,"Best ever mnc in all over the world. It provides 12lakhs jobs in all over the India.
It was such a nice experience.
And for your information if you want to sitting for a open/public work then you must have to go Narsinghpur location, search for skyview in Google map , here you can book a without seat roaster.
On 7th floor it's for open/public odc",a year ago,Noida,113841599450233982203,150,0.8074,positive
TCS,5,"Daily visits here vibe of place is good 1 km walking you will be to cyber hub , 500 m is  phase 3 metro  so walking metro is best park full of colour full flower , i live in u block photos from there are good",a year ago,Noida,102673884379126338213,53,0.7964,positive
TCS,5,"Good  place for work..
Amazing views from the building .

Entire cyber city can be viewed from here...
Rapid metro station is nearby.

Food court also in cyber city ..
Space for  indoor sports also available.
Badminton court .

Best place to work in ..
Very good area of garden ..",6 years ago,Noida,112362816313644553449,255,0.9336,positive
TCS,5,"Excellent working place for IT'es.
Walking distance for the Rapid Metro, Cyber Hub and Ambiance Mall. This place is just wow! ✅",5 months ago,Noida,118245472837902720699,20,0.8313,positive
HCL,5,"An exclusive healthcare unit in the campus offering a variety of services for patient care.  Had an amazing experience for my personal care. The staff is very polite and attentive.

Making corporate  India really healthy.",4 months ago,Noida,116246019683521234287,16,0.9286,positive
HCL,5,Very nice environment and great atmosphere….,6 days ago,Noida,114427735428323584143,225,0.8016,positive
HCL,5,"The campus, spread over a plot of 54 acres and total built-up area of 4.35 million square feet, was planned in phases. The campus consists of corporate block, software blocks, BPO blocks, infrastructure block, cafeterias and medical center including sports facilities and water bodies.",6 months ago,Noida,104549056654543798285,2,-0.8225,negative
HCL,5,The place of my work and is absolutely b’ful with lush green campus. The campus in itself is in 5-6kms.,6 months ago,Noida,110998649460996436310,183,0.0,neutral
HCL,5,"Very nice place to work, multiple projects and different time shifts. You can spend quality office time and also quality family time. Lots of facilities available for hcl employees like medical, shopping etc. They organise program for the employee like annually and for there children. Environment is also good , with lots of green space and also you can see lots of stary dogs which hcl takes care.",3 years ago,Noida,110271512890350871130,158,0.9216,positive
HCL,5,HCL is on big Multinational companies.In Noida sector-126 there is very good campus of HCL.Three are 6 towers and basically 4 main gate entries and exit.If you are going first time in HCL and need entry pass then always go by Gate 1. Tower 1 is very near by gate 1.Here in this campus both the teams like Infra and technical are working.,6 years ago,Noida,114716731045062342240,109,0.6901,positive
Tech Mahindra,5,"Nice place to visit. Very calm, no over crowded not much rush... I appreciate the way professionalism is conducted.",4 years ago,Noida,115043939695751904784,142,0.1672,positive
Tech Mahindra,5,So so company however you can start your career with this organization,3 months ago,Noida,114204141981472794739,53,0.0,neutral
Tech Mahindra,5,"TechM is One of the best BPO for Freshers and Experiences. The environment is sexy🥰..Good environment to work especially for women. I'm also working right now as  Sr-Technical support associate.

Management Over all I'll be ratings 8//10",a year ago,Noida,114026131297785864572,3,0.7845,positive
Capgemini,5,"This company is my past.
I love all services that gives this company to all Capgemini employee.
The management and services is this company gives 100 percentage score.",a year ago,Noida,107965413940010751358,10,0.6369,positive
Cognizant,5,My experience went well.. but I faced some of the  difficulties to reach there..so I want to share so you could not face the same issue.. I am from Delhi .. so if you come to the blue lineyou have to change the metro line (aqua line). It's a 10 min walk for an aqua line sector 51..you have to buy a ticket bcz metro card is not valid there in the aqua line... And near the metro to go to cognizant(sector -137).. and if you wanna come inside.. so you have to come on gate no-1 then register your details then go inside towards plot -10..,3 months ago,Noida,108946348882421079717,3,0.1531,positive
Cognizant,5,"Situated in sector 135 Noida, inside Candor TechSpace , tower 10.

Nearest metro stations are sector 137 and sector 142 of aqua line.
From sector 137 to candor tech park, E rickshaw takes 30 rs (as on March 2023 ) and from sector 142 you can come by walk approx 1.5 kms .
Campus is quite big and you can have cafeteria food as well as street food.
Accenture, TCS, Cognizant,  Sopra Staria, Genpact and many more IT companies are inside it.
A small football turf and cricket practice ground is also present . TT and badminton courts also present.
Special festivals like holi is celebrated with music, dance  fun activities hosted by Brookfield properties.",a year ago,Noida,111041441536592048451,222,0.9413,positive
Cognizant,5,Excellent place to work and good environment,a month ago,Noida,107597947047936027400,34,0.765,positive
Cognizant,5,"Nice work place!!! 🙂🙂🙂🙂
Best MNC in Noida",a year ago,Noida,107710019012048072107,15,0.8349,positive
IBM,5,"Food stalls outside the campus, connected by yamuna expressway, appx. 35 mins from Delhi and Ghaziabad both.",6 years ago,Noida,112445740492251907954,7,0.0,neutral
IBM,5,"I have been working at IBM for couple of years, I must say it's a great place to work.",6 years ago,Noida,110118016496608464676,2,0.6249,positive
IBM,5,Good place to work for.,7 years ago,Noida,103319286762957643307,53,0.4404,positive
IBM,5,What place to work,7 years ago,Noida,102336764729698914806,6,0.0,neutral
Oracle,5,"Awsome office , very well maintained",2 years ago,Noida,101777237673672847627,143,0.3384,positive
